"","id","Datum","Warengruppe","Umsatz","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","KielerWoche","Datum.Feiertag","Ferien"
"2211",1408042,2014-08-04,2,698.072698306791,6,22.5125,8,NA,NA,NA,"Sommerferien"
"2212",1408052,2014-08-05,2,686.651118672334,5,23.0875,10,NA,NA,NA,"Sommerferien"
"2213",1408062,2014-08-06,2,716.477063899978,0,22.825,10,NA,NA,NA,"Sommerferien"
"2214",1408072,2014-08-07,2,716.105540961349,7,20.3125,6,61,NA,NA,"Sommerferien"
"2215",1408082,2014-08-08,2,758.990490310671,3,22.725,8,NA,NA,NA,"Sommerferien"
"2216",1408092,2014-08-09,2,874.906746085002,6,20.1,17,61,NA,NA,"Sommerferien"
"2217",1408102,2014-08-10,2,745.259273774263,6,23.1,12,NA,NA,NA,"Sommerferien"
"2218",1408112,2014-08-11,2,653.868277321944,4,20.075,13,21,NA,NA,"Sommerferien"
"2219",1408122,2014-08-12,2,664.240810149929,5,16.9125,12,95,NA,NA,"Sommerferien"
"2220",1408132,2014-08-13,2,677.282564266312,2,20.9375,10,NA,NA,NA,"Sommerferien"
"2221",1408142,2014-08-14,2,678.815717852276,7,18.05,10,65,NA,NA,"Sommerferien"
"2222",1408152,2014-08-15,2,693.284904927365,6,18.3625,8,61,NA,NA,"Sommerferien"
"2223",1408162,2014-08-16,2,799.707903247338,6,17.2,15,61,NA,NA,"Sommerferien"
"2224",1408182,2014-08-18,2,764.810921387808,6,15.2,15,61,NA,NA,"Sommerferien"
"2225",1408192,2014-08-19,2,628.966445772187,6,14.0875,12,61,NA,NA,"Sommerferien"
"2226",1408202,2014-08-20,2,643.938175647555,5,15.675,17,21,NA,NA,"Sommerferien"
"2227",1408212,2014-08-21,2,619.405496973352,5,16.2625,11,21,NA,NA,"Sommerferien"
"2228",1408222,2014-08-22,2,648.097075152002,7,16.325,12,61,NA,NA,"Sommerferien"
"2229",1408232,2014-08-23,2,811.164148879375,4,15.9875,11,21,NA,NA,"Sommerferien"
"2230",1408242,2014-08-24,2,861.503164156281,3,16.3125,20,21,NA,NA,NA
"2231",1408252,2014-08-25,2,453.730646773893,5,14.7875,13,65,NA,NA,NA
"2232",1408262,2014-08-26,2,468.647046949547,3,17.325,7,NA,NA,NA,NA
"2233",1408272,2014-08-27,2,552.631235154782,1,19.875,9,NA,NA,NA,NA
"2234",1408282,2014-08-28,2,531.716288092032,0,19.75,9,0,NA,NA,NA
"2235",1408292,2014-08-29,2,523.697281303577,5,19.125,12,63,NA,NA,NA
"2236",1408302,2014-08-30,2,663.358329683797,7,17.75,9,61,NA,NA,NA
"2237",1408312,2014-08-31,2,636.485647070072,7,16.375,8,21,NA,NA,NA
"2238",1409012,2014-09-01,2,482.354587353566,7,17.875,12,61,NA,NA,NA
"2239",1409022,2014-09-02,2,458.402237519055,2,18.375,13,NA,NA,NA,NA
"2240",1409032,2014-09-03,2,472.100194205842,2,18.75,13,NA,NA,NA,NA
"2241",1409042,2014-09-04,2,450.131647250312,0,20,15,NA,NA,NA,NA
"2242",1409052,2014-09-05,2,486.120366811752,2,21.375,10,NA,NA,NA,NA
"2243",1409062,2014-09-06,2,631.796059601553,2,24,5,NA,NA,NA,NA
"2244",1409072,2014-09-07,2,611.729474874284,5,20,6,21,NA,NA,NA
"2245",1409082,2014-09-08,2,362.94350360382,4,17.375,12,21,NA,NA,NA
"2246",1409092,2014-09-09,2,417.309647321288,6,17.125,16,63,NA,NA,NA
"2247",1409102,2014-09-10,2,400.83119972293,2,18.625,12,NA,NA,NA,NA
"2248",1409112,2014-09-11,2,438.949019339398,4,17.375,13,NA,NA,NA,NA
"2249",1409122,2014-09-12,2,394.097063724273,1,18.25,11,NA,NA,NA,NA
"2250",1409132,2014-09-13,2,579.441847231862,7,17,12,NA,NA,NA,NA
"2251",1409142,2014-09-14,2,567.700325745729,7,17.625,14,61,NA,NA,NA
"2252",1409152,2014-09-15,2,329.771125793257,2,19.75,13,NA,NA,NA,NA
"2253",1409162,2014-09-16,2,398.175977428321,0,20.125,13,NA,NA,NA,NA
"2254",1409172,2014-09-17,2,397.847841818431,1,19.875,18,NA,NA,NA,NA
"2255",1409182,2014-09-18,2,397.178925069403,0,20.5,13,NA,NA,NA,NA
"2256",1409192,2014-09-19,2,402.244894589535,0,20.75,9,5,NA,NA,NA
"2257",1409202,2014-09-20,2,569.825965185954,3,19.375,7,10,NA,NA,NA
"2258",1409212,2014-09-21,2,602.711358590014,4,17,15,21,NA,NA,NA
"2259",1409222,2014-09-22,2,381.105485691034,6,13,17,21,NA,NA,NA
"2260",1409232,2014-09-23,2,395.311723669985,4,14.75,6,NA,NA,NA,NA
"2261",1409242,2014-09-24,2,366.573708065858,7,15.375,10,63,NA,NA,NA
"2262",1409252,2014-09-25,2,354.840744536323,7,14.5,17,61,NA,NA,NA
"2263",1409262,2014-09-26,2,379.344936641425,7,16.75,13,61,NA,NA,NA
"2264",1409272,2014-09-27,2,474.89364807078,2,16.375,14,NA,NA,NA,NA
"2265",1409282,2014-09-28,2,531.938294754594,4,18.5,7,NA,NA,NA,NA
"2266",1409292,2014-09-29,2,383.189548824255,6,18.125,6,NA,NA,NA,NA
"2267",1409302,2014-09-30,2,419.295409384144,7,16.5,5,61,NA,NA,NA
"2268",1410012,2014-10-01,2,416.001423907184,6,17.75,6,10,NA,NA,NA
"2269",1410022,2014-10-02,2,441.737318758307,6,18,6,NA,NA,NA,NA
"2270",1410032,2014-10-03,2,707.739671966281,3,20,6,10,NA,NA,NA
"2271",1410042,2014-10-04,2,677.822064186239,0,18.5,8,5,NA,NA,NA
"2272",1410052,2014-10-05,2,773.738416673644,1,16.25,7,NA,NA,NA,NA
"2273",1410062,2014-10-06,2,469.08880026482,2,15.75,15,10,NA,NA,NA
"2274",1410072,2014-10-07,2,484.578575879817,7,13,10,65,NA,NA,NA
"2275",1410082,2014-10-08,2,470.174747308647,6,14.125,10,61,NA,NA,NA
"2276",1410092,2014-10-09,2,487.357429909293,5,17.875,10,NA,NA,NA,NA
"2277",1410102,2014-10-10,2,472.068957327064,4,16.375,10,NA,NA,NA,NA
"2278",1410112,2014-10-11,2,570.933322929603,3,17,5,NA,NA,NA,NA
"2279",1410122,2014-10-12,2,599.265107232525,5,15.125,7,20,NA,NA,NA
"2280",1410132,2014-10-13,2,451.010836320036,7,12.625,12,63,NA,NA,"Herbstferien"
"2281",1410142,2014-10-14,2,448.670332736577,6,14,5,61,NA,NA,"Herbstferien"
"2282",1410152,2014-10-15,2,512.13078238518,7,13.875,6,21,NA,NA,"Herbstferien"
"2283",1410162,2014-10-16,2,442.369110603724,7,13.5,6,61,NA,NA,"Herbstferien"
"2284",1410172,2014-10-17,2,466.802718980504,7,14.375,10,65,NA,NA,"Herbstferien"
"2285",1410182,2014-10-18,2,704.513358167715,7,15.25,7,21,NA,NA,"Herbstferien"
"2286",1410192,2014-10-19,2,641.165146886643,7,17.375,13,95,NA,NA,"Herbstferien"
"2287",1410202,2014-10-20,2,384.841833056267,6,14.625,18,61,NA,NA,"Herbstferien"
"2288",1410212,2014-10-21,2,407.362339131089,7,12.5,9,63,NA,NA,"Herbstferien"
"2289",1410222,2014-10-22,2,418.311469787191,6,13,12,0,NA,NA,"Herbstferien"
"2290",1410232,2014-10-23,2,445.284138246298,6,13.125,7,0,NA,NA,"Herbstferien"
"2291",1410242,2014-10-24,2,452.520410554465,7,13.5,9,NA,NA,NA,"Herbstferien"
"2292",1410252,2014-10-25,2,546.509665264924,7,12.125,7,61,NA,NA,"Herbstferien"
"2293",1410262,2014-10-26,2,623.565486683245,5,12.75,9,0,NA,NA,NA
"2294",1410272,2014-10-27,2,408.229594124628,2,14.5,9,NA,NA,NA,NA
"2295",1410282,2014-10-28,2,467.694413731179,0,13.875,8,NA,NA,NA,NA
"2296",1410292,2014-10-29,2,411.213305357583,7,8.375,7,20,NA,NA,NA
"2297",1410302,2014-10-30,2,451.617664945835,2,10.625,5,10,NA,NA,NA
"2298",1410312,2014-10-31,2,404.579872169049,8,12.875,5,10,NA,NA,NA
"2299",1411012,2014-11-01,2,501.127170965679,2,16.5,8,0,NA,NA,NA
"2300",1411022,2014-11-02,2,643.077472226689,3,15.375,10,21,NA,NA,NA
"2301",1411032,2014-11-03,2,385.893487521255,4,13.75,12,0,NA,NA,NA
"2302",1411042,2014-11-04,2,341.433323177735,7,11.625,8,61,NA,NA,NA
"2303",1411052,2014-11-05,2,325.21061769105,7,9.5,11,61,NA,NA,NA
"2304",1411062,2014-11-06,2,367.7203968189,5,8.875,10,0,NA,NA,NA
"2305",1411072,2014-11-07,2,352.071739490799,0,8.625,9,10,NA,NA,NA
"2306",1411082,2014-11-08,2,521.988816053164,6,10.25,8,NA,NA,NA,NA
"2307",1411092,2014-11-09,2,686.670651764737,3,10.625,8,NA,NA,NA,NA
"2308",1411102,2014-11-10,2,316.334010323171,6,8.75,7,61,NA,NA,NA
"2309",1411112,2014-11-11,2,297.976942376189,2,8.625,7,10,NA,NA,NA
"2310",1411122,2014-11-12,2,341.294225591248,7,9.75,10,10,NA,NA,NA
"2311",1411132,2014-11-13,2,313.889092710271,7,10.75,4,28,NA,NA,NA
"2312",1411142,2014-11-14,2,333.817583254463,7,10.75,10,10,NA,NA,NA
"2313",1411152,2014-11-15,2,422.089000189331,8,9.25,14,10,NA,NA,NA
"2314",1411162,2014-11-16,2,657.334905297112,7,8,14,61,NA,NA,NA
"2315",1411172,2014-11-17,2,332.904975201731,7,9.625,7,10,NA,NA,NA
"2316",1411182,2014-11-18,2,263.379736825833,7,8.875,13,61,NA,NA,NA
"2317",1411192,2014-11-19,2,289.909258530776,7,8.5,11,61,NA,NA,NA
"2318",1411202,2014-11-20,2,281.963424468143,5,6.125,7,0,NA,NA,NA
"2319",1411212,2014-11-21,2,319.57590091164,6,6.5,5,61,NA,NA,NA
"2320",1411222,2014-11-22,2,453.568987542716,7,5.75,9,61,NA,NA,NA
"2321",1411232,2014-11-23,2,669.96766227908,6,6.75,7,21,NA,NA,NA
"2322",1411242,2014-11-24,2,308.910885833847,3,9.375,10,0,NA,NA,NA
"2323",1411252,2014-11-25,2,296.604331640713,0,6.875,4,0,NA,NA,NA
"2324",1411262,2014-11-26,2,289.631522698695,3,5.625,8,NA,NA,NA,NA
"2325",1411272,2014-11-27,2,295.530738816532,0,4.5,10,10,NA,NA,NA
"2326",1411282,2014-11-28,2,304.300653670483,6,1.625,16,10,NA,NA,NA
"2327",1411292,2014-11-29,2,409.329550481107,8,1,10,5,NA,NA,NA
"2328",1411302,2014-11-30,2,663.600383039894,8,0,11,10,NA,NA,NA
"2329",1412012,2014-12-01,2,270.594408452574,7,-2,13,10,NA,NA,NA
"2330",1412022,2014-12-02,2,275.978325664349,8,-3,7,10,NA,NA,NA
"2331",1412032,2014-12-03,2,263.707717313025,7,0.625,10,10,NA,NA,NA
"2332",1412042,2014-12-04,2,277.730660490861,8,3.75,9,61,NA,NA,NA
"2333",1412052,2014-12-05,2,251.296113439956,7,2,7,61,NA,NA,NA
"2334",1412062,2014-12-06,2,425.235714224439,2,5.75,7,10,NA,NA,NA
"2335",1412072,2014-12-07,2,579.742464536357,7,4.875,12,61,NA,NA,NA
"2336",1412082,2014-12-08,2,256.596029206385,7,3.25,8,61,NA,NA,NA
"2337",1412092,2014-12-09,2,264.881624734699,8,2.125,9,45,NA,NA,NA
"2338",1412102,2014-12-10,2,252.699007927617,5,4.875,13,61,NA,NA,NA
"2339",1412112,2014-12-11,2,283.467086138155,7,4,12,95,NA,NA,NA
"2340",1412122,2014-12-12,2,236.144754325065,7,7.25,18,61,NA,NA,NA
"2341",1412132,2014-12-13,2,401.072721907004,5,4.75,10,61,NA,NA,NA
"2342",1412142,2014-12-14,2,588.469539344584,4,3.5,9,10,NA,NA,NA
"2343",1412152,2014-12-15,2,243.234625513043,7,4.75,11,61,NA,NA,NA
"2344",1412162,2014-12-16,2,280.87425993814,8,4.625,12,61,NA,NA,NA
"2345",1412172,2014-12-17,2,269.192321020123,7,3.625,10,61,NA,NA,NA
"2346",1412182,2014-12-18,2,303.352792801362,7,10,11,61,NA,NA,NA
"2347",1412192,2014-12-19,2,307.884791280942,5,8.125,15,61,NA,NA,NA
"2348",1412202,2014-12-20,2,384.797857820002,6,5.375,24,21,NA,NA,NA
"2349",1412212,2014-12-21,2,508.555021590987,6,6.625,14,21,NA,NA,NA
"2350",1412222,2014-12-22,2,320.634871026775,7,9.75,21,63,NA,NA,"Weihnachtsferien"
"2351",1412232,2014-12-23,2,408.003200633712,7,9.125,19,61,NA,NA,"Weihnachtsferien"
"2352",1412242,2014-12-24,2,477.653662285463,5,7.75,21,61,NA,NA,"Weihnachtsferien"
"2353",1412272,2014-12-27,2,513.661678925283,3,-0.25,8,NA,NA,NA,"Weihnachtsferien"
"2354",1412282,2014-12-28,2,623.538032623429,1,-0.5,7,0,NA,NA,"Weihnachtsferien"
"2355",1412292,2014-12-29,2,458.033861425878,5,0.75,10,0,NA,NA,"Weihnachtsferien"
"2356",1412302,2014-12-30,2,581.740967169718,7,5.25,9,21,NA,NA,"Weihnachtsferien"
"2357",1412312,2014-12-31,2,643.377780141136,6,7.375,11,61,NA,NA,"Weihnachtsferien"
"2358",1501022,2015-01-02,2,512.177720196036,6,7.75,24,61,NA,NA,"Weihnachtsferien"
"2359",1501032,2015-01-03,2,495.483686243828,7,4.875,25,69,NA,NA,"Weihnachtsferien"
"2360",1501042,2015-01-04,2,652.43960117373,0,4.75,15,NA,NA,NA,"Weihnachtsferien"
"2361",1501052,2015-01-05,2,349.399884653548,8,5.875,8,20,NA,NA,"Weihnachtsferien"
"2362",1501062,2015-01-06,2,310.462558578491,8,3.625,8,10,NA,NA,"Weihnachtsferien"
"2363",1501072,2015-01-07,2,289.568739500106,6,5.75,10,61,NA,NA,NA
"2364",1501082,2015-01-08,2,313.907584824392,8,6.375,9,61,NA,NA,NA
"2365",1501092,2015-01-09,2,314.26237720896,6,7.5,25,63,NA,NA,NA
"2366",1501102,2015-01-10,2,349.344531472799,6,10,28,61,NA,NA,NA
"2367",1501112,2015-01-11,2,551.204782732623,5,4.25,23,61,NA,NA,NA
"2368",1501122,2015-01-12,2,254.720970873776,7,7.5,19,61,NA,NA,NA
"2369",1501132,2015-01-13,2,253.267146283048,7,7.75,14,61,NA,NA,NA
"2370",1501142,2015-01-14,2,229.38414618971,6,3.125,16,71,NA,NA,NA
"2371",1501152,2015-01-15,2,251.148387388712,7,6.75,14,61,NA,NA,NA
"2372",1501162,2015-01-16,2,314.442179091712,6,6.75,13,0,NA,NA,NA
"2373",1501172,2015-01-17,2,447.611692815639,1,4.25,12,21,NA,NA,NA
"2374",1501182,2015-01-18,2,615.895161452642,8,2,9,61,NA,NA,NA
"2375",1501192,2015-01-19,2,287.12848916472,7,1,5,71,NA,NA,NA
"2376",1501202,2015-01-20,2,297.627496877784,7,-0.375,4,77,NA,NA,NA
"2377",1501212,2015-01-21,2,285.545986768458,8,-1.125,4,10,NA,NA,NA
"2378",1501222,2015-01-22,2,265.194435459988,7,-1.375,3,49,NA,NA,NA
"2379",1501232,2015-01-23,2,279.183609587953,8,-1.25,5,20,NA,NA,NA
"2380",1501242,2015-01-24,2,415.166425975778,7,-0.5,10,71,NA,NA,NA
"2381",1501252,2015-01-25,2,555.586060097281,6,2.875,6,NA,NA,NA,NA
"2382",1501262,2015-01-26,2,285.783235454514,7,3.375,10,61,NA,NA,NA
"2383",1501272,2015-01-27,2,286.802025247007,2,4.875,13,NA,NA,NA,NA
"2384",1501282,2015-01-28,2,318.608712118946,7,4.875,17,61,NA,NA,NA
"2385",1501292,2015-01-29,2,276.548941252601,7,1.5,12,75,NA,NA,NA
"2386",1501302,2015-01-30,2,315.018937970584,7,1.125,6,NA,NA,NA,NA
"2387",1501312,2015-01-31,2,433.183884520481,7,-2.375,7,49,NA,NA,NA
"2388",1502012,2015-02-01,2,633.309542257817,7,-0.25,9,75,NA,NA,NA
"2389",1502022,2015-02-02,2,338.327210161774,6,1,10,22,NA,NA,NA
"2390",1502032,2015-02-03,2,258.959088520931,7,-1,10,77,NA,NA,NA
"2391",1502042,2015-02-04,2,255.937860472559,6,-1.875,9,0,NA,NA,NA
"2392",1502052,2015-02-05,2,277.511618112389,5,0.75,10,22,NA,NA,NA
"2393",1502062,2015-02-06,2,312.249043728816,2,-0.5,6,22,NA,NA,NA
"2394",1502072,2015-02-07,2,381.572014473511,7,4.125,18,20,NA,NA,NA
"2395",1502082,2015-02-08,2,531.337730533032,1,3.375,14,NA,NA,NA,NA
"2396",1502092,2015-02-09,2,281.177822022831,7,6.875,13,61,NA,NA,NA
"2397",1502102,2015-02-10,2,266.498461599989,7,7.625,11,NA,NA,NA,NA
"2398",1502112,2015-02-11,2,283.832157618276,8,4,5,NA,NA,NA,NA
"2399",1502122,2015-02-12,2,245.235034353123,8,2,4,10,NA,NA,NA
"2400",1502132,2015-02-13,2,250.608335314639,8,1.25,6,10,NA,NA,NA
"2401",1502142,2015-02-14,2,417.742376983156,7,1.625,9,28,NA,NA,NA
"2402",1502152,2015-02-15,2,481.860668097093,7,3.125,16,10,NA,NA,NA
"2403",1502162,2015-02-16,2,286.888417666815,8,2,9,10,NA,NA,NA
"2404",1502172,2015-02-17,2,262.907455009083,6,1.125,7,45,NA,NA,NA
"2405",1502182,2015-02-18,2,248.327220948223,3,5.5,12,10,NA,NA,NA
"2406",1502192,2015-02-19,2,284.788201346631,0,6.25,13,5,NA,NA,NA
"2407",1502202,2015-02-20,2,313.931874526489,8,3.875,11,71,NA,NA,NA
"2408",1502212,2015-02-21,2,389.388938515412,7,3.875,16,61,NA,NA,NA
"2409",1502222,2015-02-22,2,560.280256054484,5,5.25,13,0,NA,NA,NA
"2410",1502232,2015-02-23,2,222.509783508774,7,4.5,12,61,NA,NA,NA
"2411",1502242,2015-02-24,2,243.882700841609,7,5.625,12,61,NA,NA,NA
"2412",1502252,2015-02-25,2,247.265053559437,5,5.875,10,NA,NA,NA,NA
"2413",1502262,2015-02-26,2,245.520846652551,5,6.625,10,0,NA,NA,NA
"2414",1502272,2015-02-27,2,268.705012903315,7,4.5,9,61,NA,NA,NA
"2415",1502282,2015-02-28,2,343.067931178869,3,5.625,10,0,NA,NA,NA
"2416",1503012,2015-03-01,2,435.076835491745,7,6.75,15,61,NA,NA,NA
"2417",1503022,2015-03-02,2,254.485164508834,6,5.125,23,61,NA,NA,NA
"2418",1503032,2015-03-03,2,270.361598110118,6,5,14,61,NA,NA,NA
"2419",1503042,2015-03-04,2,246.332586657334,6,5,18,61,NA,NA,NA
"2420",1503052,2015-03-05,2,275.116919242864,7,6.625,14,NA,NA,NA,NA
"2421",1503062,2015-03-06,2,297.136244722274,7,8.125,12,20,NA,NA,NA
"2422",1503072,2015-03-07,2,371.471472262365,7,10.125,13,0,NA,NA,NA
"2423",1503082,2015-03-08,2,554.721366656377,0,14,12,NA,NA,NA,NA
"2424",1503092,2015-03-09,2,280.114708230479,4,8.375,6,NA,NA,NA,NA
"2425",1503102,2015-03-10,2,279.649961183193,3,9.5,13,10,NA,NA,NA
"2426",1503112,2015-03-11,2,274.719950167954,0,9.125,12,NA,NA,NA,NA
"2427",1503122,2015-03-12,2,271.057968620896,0,7.125,10,0,NA,NA,NA
"2428",1503132,2015-03-13,2,263.861714656075,6,4.875,15,NA,NA,NA,NA
"2429",1503142,2015-03-14,2,360.715430654047,7,5.125,15,NA,NA,NA,NA
"2430",1503152,2015-03-15,2,461.035577320529,7,5.75,13,21,NA,NA,NA
"2431",1503162,2015-03-16,2,269.022901877525,2,8.625,13,10,NA,NA,NA
"2432",1503172,2015-03-17,2,296.541237199908,1,10.75,11,5,NA,NA,NA
"2433",1503182,2015-03-18,2,292.981913276133,4,10.625,8,NA,NA,NA,NA
"2434",1503192,2015-03-19,2,267.179427626967,0,10.375,9,0,NA,NA,NA
"2435",1503202,2015-03-20,2,299.760479051294,7,5,9,45,NA,NA,NA
"2436",1503212,2015-03-21,2,383.085780794877,7,4.5,21,61,NA,NA,NA
"2437",1503222,2015-03-22,2,489.59934551007,0,4.375,8,NA,NA,NA,NA
"2438",1503232,2015-03-23,2,292.836479169109,0,7.75,12,NA,NA,NA,NA
"2439",1503242,2015-03-24,2,297.037588138176,6,7.875,6,0,NA,NA,NA
"2440",1503252,2015-03-25,2,335.007901867692,6,7.875,14,5,NA,NA,NA
"2441",1503262,2015-03-26,2,303.655812393538,7,7.125,9,0,NA,NA,NA
"2442",1503272,2015-03-27,2,320.938056470297,7,7,7,61,NA,NA,NA
"2443",1503282,2015-03-28,2,428.350102346051,7,8.5,10,NA,NA,NA,NA
"2444",1503292,2015-03-29,2,489.846609636217,7,8.25,12,61,NA,NA,NA
"2445",1503302,2015-03-30,2,351.715484397675,6,6.5,29,61,NA,NA,NA
"2446",1503312,2015-03-31,2,339.71388362822,7,6.375,35,61,NA,NA,NA
"2447",1504012,2015-04-01,2,373.724177525822,4,5,24,22,NA,NA,"Osterferien"
"2448",1504022,2015-04-02,2,525.476422474447,6,6.5,19,61,NA,NA,"Osterferien"
"2449",1504042,2015-04-04,2,624.731396612574,0,8.375,11,NA,NA,NA,"Osterferien"
"2450",1504052,2015-04-05,2,713.240728417569,3,8.625,11,NA,NA,NA,"Osterferien"
"2451",1504062,2015-04-06,2,728.862922564967,0,7.75,10,NA,NA,NA,"Osterferien"
"2452",1504072,2015-04-07,2,402.937213841427,7,7.75,14,61,NA,NA,"Osterferien"
"2453",1504082,2015-04-08,2,372.219387571259,2,12,11,NA,NA,NA,"Osterferien"
"2454",1504092,2015-04-09,2,368.140023251964,2,11.875,7,0,NA,NA,"Osterferien"
"2455",1504102,2015-04-10,2,449.200853104077,1,14.125,8,5,NA,NA,"Osterferien"
"2456",1504112,2015-04-11,2,435.937997165239,2,16.75,14,61,NA,NA,"Osterferien"
"2457",1504122,2015-04-12,2,423.167305958991,5,12.375,16,NA,NA,NA,"Osterferien"
"2458",1504132,2015-04-13,2,286.808655322632,4,8.875,21,61,NA,NA,"Osterferien"
"2459",1504142,2015-04-14,2,297.478196061337,7,10.75,17,61,NA,NA,"Osterferien"
"2460",1504152,2015-04-15,2,284.427934541009,0,15.5,19,5,NA,NA,"Osterferien"
"2461",1504162,2015-04-16,2,286.72764708972,6,9.375,16,21,NA,NA,"Osterferien"
"2462",1504172,2015-04-17,2,314.997367966203,0,10.5,15,NA,NA,NA,"Osterferien"
"2463",1504182,2015-04-18,2,372.985639347608,0,10.875,8,NA,NA,NA,NA
"2464",1504192,2015-04-19,2,419.373474076238,0,10.125,11,NA,NA,NA,NA
"2465",1504202,2015-04-20,2,291.610305100325,0,14.25,9,NA,NA,NA,NA
"2466",1504212,2015-04-21,2,262.312297451446,0,14.625,17,5,NA,NA,NA
"2467",1504222,2015-04-22,2,281.264299329947,0,12.125,7,NA,NA,NA,NA
"2468",1504232,2015-04-23,2,316.964561244097,1,13.625,12,NA,NA,NA,NA
"2469",1504242,2015-04-24,2,311.721136965455,2,13.875,9,20,NA,NA,NA
"2470",1504252,2015-04-25,2,450.922945775814,7,13.75,8,63,NA,NA,NA
"2471",1504262,2015-04-26,2,399.820571217996,8,7,11,61,NA,NA,NA
"2472",1504272,2015-04-27,2,291.752346251679,4,10.125,11,NA,NA,NA,NA
"2473",1504282,2015-04-28,2,279.639574876652,3,10.25,13,NA,NA,NA,NA
"2474",1504292,2015-04-29,2,335.699732620073,5,12.625,12,NA,NA,NA,NA
"2475",1504302,2015-04-30,2,382.494805997457,6,11.375,10,61,NA,NA,NA
"2476",1505022,2015-05-02,2,569.854066374337,3,11,12,0,NA,NA,NA
"2477",1505032,2015-05-03,2,467.833386599369,1,14.75,12,61,NA,NA,NA
"2478",1505042,2015-05-04,2,340.579351605995,5,15.875,13,21,NA,NA,NA
"2479",1505052,2015-05-05,2,295.928590213682,4,20,15,95,NA,NA,NA
"2480",1505062,2015-05-06,2,326.950819224427,3,17.125,11,21,NA,NA,NA
"2481",1505072,2015-05-07,2,309.311901434242,6,12,16,21,NA,NA,NA
"2482",1505082,2015-05-08,2,326.333702093022,2,11.5,11,NA,NA,NA,NA
"2483",1505092,2015-05-09,2,406.907398954341,7,13.5,14,61,NA,NA,NA
"2484",1505102,2015-05-10,2,492.010489698116,2,12.75,18,0,NA,NA,NA
"2485",1505112,2015-05-11,2,336.127629680071,0,19.75,11,NA,NA,NA,NA
"2486",1505122,2015-05-12,2,327.092157926255,7,14.625,14,63,NA,NA,NA
"2487",1505132,2015-05-13,2,397.982340133214,7,11.875,16,21,NA,NA,NA
"2488",1505142,2015-05-14,2,490.915769119788,7,11.25,10,20,NA,NA,NA
"2489",1505152,2015-05-15,2,513.805644101383,6,13.5,9,NA,NA,NA,"Pfingsten"
"2490",1505162,2015-05-16,2,555.445636645735,7,10.5,11,61,NA,NA,NA
"2491",1505172,2015-05-17,2,562.648232082731,3,12.625,17,21,NA,NA,NA
"2492",1505182,2015-05-18,2,328.913429566134,6,11.625,8,61,NA,NA,NA
"2493",1505192,2015-05-19,2,351.146415331786,6,10.125,11,63,NA,NA,NA
"2494",1505202,2015-05-20,2,356.207676664304,5,12.25,9,63,NA,NA,NA
"2495",1505212,2015-05-21,2,348.534145245022,6,12.625,10,61,NA,NA,NA
"2496",1505222,2015-05-22,2,374.702368065499,4,17,12,NA,NA,NA,NA
"2497",1505232,2015-05-23,2,506.664209994684,5,13.375,8,0,NA,NA,NA
"2498",1505242,2015-05-24,2,602.379870231082,2,14.375,8,NA,NA,NA,NA
"2499",1505252,2015-05-25,2,621.867778874006,7,11.75,10,61,NA,NA,NA
"2500",1505262,2015-05-26,2,381.669744982195,6,13,14,21,NA,NA,NA
"2501",1505272,2015-05-27,2,358.895155316917,7,12.625,13,61,NA,NA,NA
"2502",1505282,2015-05-28,2,340.514414991475,6,13.125,12,63,NA,NA,NA
"2503",1505292,2015-05-29,2,365.087905303626,6,14.625,8,61,NA,NA,NA
"2504",1505302,2015-05-30,2,456.734340691111,4,11.625,15,61,NA,NA,NA
"2505",1505312,2015-05-31,2,457.52825918325,7,14.5,10,61,NA,NA,NA
"2506",1506012,2015-06-01,2,335.912287877592,5,14.25,16,NA,NA,NA,NA
"2507",1506022,2015-06-02,2,412.209593794446,7,14.25,14,61,NA,NA,NA
"2508",1506032,2015-06-03,2,350.831237309121,6,15.25,18,21,NA,NA,NA
"2509",1506042,2015-06-04,2,366.195368742098,0,16.375,9,0,NA,NA,NA
"2510",1506052,2015-06-05,2,418.393781746112,0,22.625,9,NA,NA,NA,NA
"2511",1506062,2015-06-06,2,553.131050767354,3,18.5,19,10,NA,NA,NA
"2512",1506072,2015-06-07,2,527.885017948989,4,16.625,15,NA,NA,NA,NA
"2513",1506082,2015-06-08,2,344.695569756106,6,14.375,12,NA,NA,NA,NA
"2514",1506092,2015-06-09,2,315.123749367531,3,15.25,8,NA,NA,NA,NA
"2515",1506102,2015-06-10,2,338.309487845224,0,18,7,NA,NA,NA,NA
"2516",1506112,2015-06-11,2,357.852893336956,1,16,10,NA,NA,NA,NA
"2517",1506122,2015-06-12,2,349.536158182539,0,20.25,10,NA,NA,NA,NA
"2518",1506132,2015-06-13,2,559.888089847911,6,21.875,12,61,NA,NA,NA
"2519",1506142,2015-06-14,2,486.138237737853,7,14.375,12,NA,NA,NA,NA
"2520",1506152,2015-06-15,2,350.589558421955,8,13.625,11,21,NA,NA,NA
"2521",1506162,2015-06-16,2,349.888222729503,7,13.625,14,NA,NA,NA,NA
"2522",1506172,2015-06-17,2,380.305703300813,7,16.5,9,61,NA,NA,NA
"2523",1506182,2015-06-18,2,332.820567048363,7,13.25,13,61,NA,NA,NA
"2524",1506192,2015-06-19,2,346.690336157535,7,14.25,14,61,NA,NA,NA
