"","X","id","Datum","Warengruppe","wochentag","jahreszeit","monat","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","KielerWoche","Feiertag","Ferien","Temperatur_labels"
"615",615,1904242,"2019-04-24",2,"Mittwoch","Frueling",4,2,17.65,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"616",616,1904252,"2019-04-25",2,"Donnerstag","Frueling",4,0,19.6125,"Brise","Trocken",FALSE,FALSE,FALSE,"moderat"
"617",617,1904262,"2019-04-26",2,"Freitag","Frueling",4,7,14.975,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"618",618,1904272,"2019-04-27",2,"Samstag","Frueling",4,5,16.2125,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"619",619,1904282,"2019-04-28",2,"Sonntag","Frueling",4,7,9.85,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"620",620,1904292,"2019-04-29",2,"Montag","Frueling",4,3,13.6125,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"621",621,1904302,"2019-04-30",2,"Dienstag","Frueling",4,6,17.65,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"622",622,1905022,"2019-05-02",2,"Donnerstag","Frueling",5,7,8.95,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"623",623,1905032,"2019-05-03",2,"Freitag","Frueling",5,6,8.7625,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"624",624,1905042,"2019-05-04",2,"Samstag","Frueling",5,5,7.3,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"625",625,1905052,"2019-05-05",2,"Sonntag","Frueling",5,5,10.6875,"Wind","Trocken",FALSE,FALSE,FALSE,"kalt"
"626",626,1905062,"2019-05-06",2,"Montag","Frueling",5,3,9.1625,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"627",627,1905072,"2019-05-07",2,"Dienstag","Frueling",5,3,9.6625,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"628",628,1905082,"2019-05-08",2,"Mittwoch","Frueling",5,6,12.8125,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"629",629,1905092,"2019-05-09",2,"Donnerstag","Frueling",5,6,15,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"630",630,1905102,"2019-05-10",2,"Freitag","Frueling",5,7,10.4625,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"631",631,1905112,"2019-05-11",2,"Samstag","Frueling",5,1,11.525,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"632",632,1905122,"2019-05-12",2,"Sonntag","Frueling",5,1,13.0125,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"633",633,1905132,"2019-05-13",2,"Montag","Frueling",5,1,12.7125,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"634",634,1905142,"2019-05-14",2,"Dienstag","Frueling",5,7,12.3375,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"635",635,1905152,"2019-05-15",2,"Mittwoch","Frueling",5,2,13.9,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"636",636,1905162,"2019-05-16",2,"Donnerstag","Frueling",5,7,12.475,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"637",637,1905172,"2019-05-17",2,"Freitag","Frueling",5,7,11.95,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"638",638,1905182,"2019-05-18",2,"Samstag","Frueling",5,3,16.4875,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"639",639,1905192,"2019-05-19",2,"Sonntag","Frueling",5,4,14.2375,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"640",640,1905202,"2019-05-20",2,"Montag","Frueling",5,3,16.8125,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"641",641,1905212,"2019-05-21",2,"Dienstag","Frueling",5,7,16.425,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"642",642,1905222,"2019-05-22",2,"Mittwoch","Frueling",5,6,12.1,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"643",643,1905232,"2019-05-23",2,"Donnerstag","Frueling",5,5,18.2375,"Brise","Trocken",FALSE,FALSE,FALSE,"moderat"
"644",644,1905242,"2019-05-24",2,"Freitag","Frueling",5,2,18.4125,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"645",645,1905252,"2019-05-25",2,"Samstag","Frueling",5,7,13.5375,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"646",646,1905262,"2019-05-26",2,"Sonntag","Frueling",5,7,13.625,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"647",647,1905272,"2019-05-27",2,"Montag","Frueling",5,6,15.2625,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"648",648,1905282,"2019-05-28",2,"Dienstag","Frueling",5,6,13.1625,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"649",649,1905292,"2019-05-29",2,"Mittwoch","Frueling",5,3,13.3625,"Brise","Trocken",FALSE,FALSE,FALSE,"moderat"
"650",650,1905302,"2019-05-30",2,"Donnerstag","Frueling",5,7,14.0125,"Brise","RegenGewitter",FALSE,TRUE,FALSE,"moderat"
"651",651,1905312,"2019-05-31",2,"Freitag","Frueling",5,7,18.85,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"652",652,1906012,"2019-06-01",2,"Samstag","Sommer",6,6,19.5625,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"653",653,1906022,"2019-06-02",2,"Sonntag","Sommer",6,2,24.35,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"sommerlich"
"654",654,1906032,"2019-06-03",2,"Montag","Sommer",6,6,22.225,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"sommerlich"
"655",655,1906042,"2019-06-04",2,"Dienstag","Sommer",6,7,16.0625,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"656",656,1906052,"2019-06-05",2,"Mittwoch","Sommer",6,5,22.9125,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"sommerlich"
"657",657,1906062,"2019-06-06",2,"Donnerstag","Sommer",6,6,19.5,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"658",658,1906072,"2019-06-07",2,"Freitag","Sommer",6,1,17.45,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"659",659,1906082,"2019-06-08",2,"Samstag","Sommer",6,7,16.2375,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"660",660,1906092,"2019-06-09",2,"Sonntag","Sommer",6,5,18.65,"Brise","RegenGewitter",FALSE,TRUE,FALSE,"moderat"
"661",661,1906102,"2019-06-10",2,"Montag","Sommer",6,7,16.125,"Wind","RegenGewitter",FALSE,TRUE,FALSE,"moderat"
"662",662,1906112,"2019-06-11",2,"Dienstag","Sommer",6,6,18.1375,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"663",663,1906122,"2019-06-12",2,"Mittwoch","Sommer",6,7,16.6625,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"664",664,1906132,"2019-06-13",2,"Donnerstag","Sommer",6,0,22.175,"Wind","Trocken",FALSE,FALSE,FALSE,"sommerlich"
"665",665,1906142,"2019-06-14",2,"Freitag","Sommer",6,5,22.9,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"sommerlich"
"666",666,1906152,"2019-06-15",2,"Samstag","Sommer",6,7,18.2125,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"667",667,1906162,"2019-06-16",2,"Sonntag","Sommer",6,6,20.3875,"Brise","Trocken",FALSE,FALSE,FALSE,"moderat"
"668",668,1906172,"2019-06-17",2,"Montag","Sommer",6,3,21.875,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"sommerlich"
"669",669,1906182,"2019-06-18",2,"Dienstag","Sommer",6,5,25.1125,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"sommerlich"
"670",670,1906192,"2019-06-19",2,"Mittwoch","Sommer",6,3,25.95,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"sommerlich"
"671",671,1906202,"2019-06-20",2,"Donnerstag","Sommer",6,6,19.275,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"672",672,1906212,"2019-06-21",2,"Freitag","Sommer",6,6,18.1625,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"673",673,1906222,"2019-06-22",2,"Samstag","Sommer",6,6,17.025,"Brise","Trocken",TRUE,FALSE,FALSE,"moderat"
"674",674,1906232,"2019-06-23",2,"Sonntag","Sommer",6,1,20.375,"Wind","Trocken",TRUE,FALSE,FALSE,"moderat"
"675",675,1906242,"2019-06-24",2,"Montag","Sommer",6,6,21.875,"Wind","Trocken",TRUE,FALSE,FALSE,"sommerlich"
"676",676,1906252,"2019-06-25",2,"Dienstag","Sommer",6,3,28.775,"Brise","Trocken",TRUE,FALSE,FALSE,"sommerlich"
"677",677,1906262,"2019-06-26",2,"Mittwoch","Sommer",6,0,26.0375,"Wind","Trocken",TRUE,FALSE,FALSE,"sommerlich"
"678",678,1906272,"2019-06-27",2,"Donnerstag","Sommer",6,6,17.175,"Wind","RegenGewitter",TRUE,FALSE,FALSE,"moderat"
"679",679,1906282,"2019-06-28",2,"Freitag","Sommer",6,1,20.225,"Brise","RegenGewitter",TRUE,FALSE,FALSE,"moderat"
"680",680,1906292,"2019-06-29",2,"Samstag","Sommer",6,0,24.0375,"Brise","Trocken",TRUE,FALSE,FALSE,"sommerlich"
"681",681,1906302,"2019-06-30",2,"Sonntag","Sommer",6,0,27.3375,"Wind","Trocken",TRUE,FALSE,FALSE,"sommerlich"
"682",682,1907012,"2019-07-01",2,"Montag","Sommer",7,5,20.25,"Wind","Trocken",FALSE,FALSE,TRUE,"moderat"
"683",683,1907022,"2019-07-02",2,"Dienstag","Sommer",7,6,15.1875,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"684",684,1907032,"2019-07-03",2,"Mittwoch","Sommer",7,5,16.5,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"685",685,1907042,"2019-07-04",2,"Donnerstag","Sommer",7,7,15.9625,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"686",686,1907052,"2019-07-05",2,"Freitag","Sommer",7,7,15.7375,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"687",687,1907062,"2019-07-06",2,"Samstag","Sommer",7,7,15.9125,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"688",688,1907072,"2019-07-07",2,"Sonntag","Sommer",7,7,14.4625,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"689",689,1907082,"2019-07-08",2,"Montag","Sommer",7,7,16.0125,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"690",690,1907092,"2019-07-09",2,"Dienstag","Sommer",7,7,16.625,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"691",691,1907112,"2019-07-11",2,"Donnerstag","Sommer",7,7,17.6125,"Brise","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"692",692,1907122,"2019-07-12",2,"Freitag","Sommer",7,7,18.475,"Brise","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"693",693,1907132,"2019-07-13",2,"Samstag","Sommer",7,7,19.9,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"694",694,1907142,"2019-07-14",2,"Sonntag","Sommer",7,8,15.3625,"Brise","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"695",695,1907152,"2019-07-15",2,"Montag","Sommer",7,7,15.5875,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"696",696,1907162,"2019-07-16",2,"Dienstag","Sommer",7,5,19.1125,"Wind","Trocken",FALSE,FALSE,TRUE,"moderat"
"697",697,1907172,"2019-07-17",2,"Mittwoch","Sommer",7,4,17.5375,"Brise","Trocken",FALSE,FALSE,TRUE,"moderat"
"698",698,1907182,"2019-07-18",2,"Donnerstag","Sommer",7,6,21.25,"Brise","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"699",699,1907192,"2019-07-19",2,"Freitag","Sommer",7,6,21.0875,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"sommerlich"
"700",700,1907202,"2019-07-20",2,"Samstag","Sommer",7,7,24.35,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"sommerlich"
"701",701,1907212,"2019-07-21",2,"Sonntag","Sommer",7,8,18.9,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"702",702,1907222,"2019-07-22",2,"Montag","Sommer",7,7,16.6375,"Brise","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"703",703,1907232,"2019-07-23",2,"Dienstag","Sommer",7,0,26.1,"Brise","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"704",704,1907242,"2019-07-24",2,"Mittwoch","Sommer",7,0,27.6875,"Brise","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"705",705,1907252,"2019-07-25",2,"Donnerstag","Sommer",7,6,29.725,"Wind","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"706",706,1907262,"2019-07-26",2,"Freitag","Sommer",7,0,26.925,"Wind","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"707",707,1907272,"2019-07-27",2,"Samstag","Sommer",7,4,23.5375,"Sturm","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"708",708,1907282,"2019-07-28",2,"Sonntag","Sommer",7,3,23.35,"Wind","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"709",709,1907292,"2019-07-29",2,"Montag","Sommer",7,6,25.25,"Brise","RegenGewitter",FALSE,FALSE,TRUE,"sommerlich"
"710",710,1907302,"2019-07-30",2,"Dienstag","Sommer",7,7,20.7375,"Brise","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"711",711,1808013,"2018-08-01",3,"Mittwoch","Sommer",8,0,23.7625,"Brise","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"712",712,1808023,"2018-08-02",3,"Donnerstag","Sommer",8,0,26.1875,"Brise","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"713",713,1808033,"2018-08-03",3,"Freitag","Sommer",8,1,27.6625,"Brise","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"714",714,1808043,"2018-08-04",3,"Samstag","Sommer",8,4,25.1375,"Wind","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"715",715,1808053,"2018-08-05",3,"Sonntag","Sommer",8,7,21.3,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"sommerlich"
"716",716,1808063,"2018-08-06",3,"Montag","Sommer",8,0,23.1,"Brise","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"717",717,1808073,"2018-08-07",3,"Dienstag","Sommer",8,0,32.671428,"Brise","RegenGewitter",FALSE,FALSE,TRUE,"heiß"
"718",718,1808083,"2018-08-08",3,"Mittwoch","Sommer",8,4,28.15,"Brise","RegenGewitter",FALSE,FALSE,TRUE,"sommerlich"
"719",719,1808093,"2018-08-09",3,"Donnerstag","Sommer",8,5,24.575,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"sommerlich"
"720",720,1808103,"2018-08-10",3,"Freitag","Sommer",8,5,17.325,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"721",721,1808113,"2018-08-11",3,"Samstag","Sommer",8,6,15.5,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"722",722,1808123,"2018-08-12",3,"Sonntag","Sommer",8,7,18.375,"Brise","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"723",723,1808133,"2018-08-13",3,"Montag","Sommer",8,7,21.9125,"Brise","RegenGewitter",FALSE,FALSE,TRUE,"sommerlich"
"724",724,1808143,"2018-08-14",3,"Dienstag","Sommer",8,5,21.8,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"sommerlich"
"725",725,1808153,"2018-08-15",3,"Mittwoch","Sommer",8,6,21.9875,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"sommerlich"
"726",726,1808163,"2018-08-16",3,"Donnerstag","Sommer",8,3,25.075,"Brise","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"727",727,1808173,"2018-08-17",3,"Freitag","Sommer",8,7,19.55,"Brise","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"728",728,1808183,"2018-08-18",3,"Samstag","Sommer",8,4,21.75,"Brise","RegenGewitter",FALSE,FALSE,TRUE,"sommerlich"
"729",729,1808193,"2018-08-19",3,"Sonntag","Sommer",8,7,21.3875,"Brise","Trocken",FALSE,FALSE,FALSE,"sommerlich"
"730",730,1808203,"2018-08-20",3,"Montag","Sommer",8,6,19.6,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"731",731,1808213,"2018-08-21",3,"Dienstag","Sommer",8,4,19.7875,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"732",732,1808223,"2018-08-22",3,"Mittwoch","Sommer",8,0,26.6375,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"sommerlich"
"733",733,1808233,"2018-08-23",3,"Donnerstag","Sommer",8,5,22.575,"Wind","Trocken",FALSE,FALSE,FALSE,"sommerlich"
"734",734,1808243,"2018-08-24",3,"Freitag","Sommer",8,5,17.1,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"735",735,1808253,"2018-08-25",3,"Samstag","Sommer",8,7,12.9,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"736",736,1808263,"2018-08-26",3,"Sonntag","Sommer",8,3,16.9875,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"737",737,1808273,"2018-08-27",3,"Montag","Sommer",8,6,16.5375,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"738",738,1808283,"2018-08-28",3,"Dienstag","Sommer",8,6,18.6125,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"739",739,1808293,"2018-08-29",3,"Mittwoch","Sommer",8,0,22.7,"Wind","Trocken",FALSE,FALSE,FALSE,"sommerlich"
"740",740,1808303,"2018-08-30",3,"Donnerstag","Sommer",8,7,15.4625,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"741",741,1808313,"2018-08-31",3,"Freitag","Sommer",8,4,18.725,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"742",742,1809013,"2018-09-01",3,"Samstag","Herbst",9,2,18.1125,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"743",743,1809023,"2018-09-02",3,"Sonntag","Herbst",9,1,18.95,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"744",744,1809033,"2018-09-03",3,"Montag","Herbst",9,2,21.0125,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"sommerlich"
"745",745,1809043,"2018-09-04",3,"Dienstag","Herbst",9,1,20.525,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"746",746,1809053,"2018-09-05",3,"Mittwoch","Herbst",9,2,20.2875,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"747",747,1809063,"2018-09-06",3,"Donnerstag","Herbst",9,0,21.275,"Wind","Trocken",FALSE,FALSE,FALSE,"sommerlich"
"748",748,1809073,"2018-09-07",3,"Freitag","Herbst",9,7,17.475,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"749",749,1809083,"2018-09-08",3,"Samstag","Herbst",9,7,2.175,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"750",750,1809093,"2018-09-09",3,"Sonntag","Herbst",9,7,17.475,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"751",751,1809103,"2018-09-10",3,"Montag","Herbst",9,5,19.2375,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"752",752,1809113,"2018-09-11",3,"Dienstag","Herbst",9,7,16.55,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"753",753,1809123,"2018-09-12",3,"Mittwoch","Herbst",9,7,14.3,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"754",754,1809133,"2018-09-13",3,"Donnerstag","Herbst",9,4,17.3375,"Brise","Trocken",FALSE,FALSE,FALSE,"moderat"
"755",755,1809143,"2018-09-14",3,"Freitag","Herbst",9,3,17.1125,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"756",756,1809153,"2018-09-15",3,"Samstag","Herbst",9,1,14.3375,"Brise","Trocken",FALSE,FALSE,FALSE,"moderat"
"757",757,1809163,"2018-09-16",3,"Sonntag","Herbst",9,7,4.6375,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"758",758,1809173,"2018-09-17",3,"Montag","Herbst",9,7,7.125,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"759",759,1809183,"2018-09-18",3,"Dienstag","Herbst",9,2,10.35,"Brise","Trocken",FALSE,FALSE,FALSE,"kalt"
"760",760,1809193,"2018-09-19",3,"Mittwoch","Herbst",9,7,7.6875,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"761",761,1809203,"2018-09-20",3,"Donnerstag","Herbst",9,8,10.4125,"Brise","Trocken",FALSE,FALSE,FALSE,"kalt"
"762",762,1809213,"2018-09-21",3,"Freitag","Herbst",9,6,14.957142,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"763",763,1809223,"2018-09-22",3,"Samstag","Herbst",9,4,13.025,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"764",764,1809233,"2018-09-23",3,"Sonntag","Herbst",9,6,11.65,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"765",765,1809243,"2018-09-24",3,"Montag","Herbst",9,2,11.2875,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"766",766,1809253,"2018-09-25",3,"Dienstag","Herbst",9,3,12.7625,"Brise","Trocken",FALSE,FALSE,FALSE,"moderat"
"767",767,1809263,"2018-09-26",3,"Mittwoch","Herbst",9,7,14.2375,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"768",768,1809273,"2018-09-27",3,"Donnerstag","Herbst",9,7,17.6,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"769",769,1809283,"2018-09-28",3,"Freitag","Herbst",9,1,12.8625,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"770",770,1809293,"2018-09-29",3,"Samstag","Herbst",9,6,13.1,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"771",771,1809303,"2018-09-30",3,"Sonntag","Herbst",9,5,13.9625,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"772",772,1810013,"2018-10-01",3,"Montag","Herbst",10,5,11.1625,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"773",773,1810023,"2018-10-02",3,"Dienstag","Herbst",10,6,10,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"kalt"
"774",774,1810033,"2018-10-03",3,"Mittwoch","Herbst",10,4,12.2875,"Wind","RegenGewitter",FALSE,TRUE,TRUE,"moderat"
"775",775,1810043,"2018-10-04",3,"Donnerstag","Herbst",10,7,14.2625,"Brise","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"776",776,1810053,"2018-10-05",3,"Freitag","Herbst",10,0,18.1125,"Brise","Trocken",FALSE,FALSE,TRUE,"moderat"
"777",777,1810063,"2018-10-06",3,"Samstag","Herbst",10,1,14.3375,"Brise","Trocken",FALSE,FALSE,TRUE,"moderat"
"778",778,1810073,"2018-10-07",3,"Sonntag","Herbst",10,1,11.4,"Brise","Trocken",FALSE,FALSE,TRUE,"moderat"
"779",779,1810083,"2018-10-08",3,"Montag","Herbst",10,5,13.0625,"Brise","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"780",780,1810093,"2018-10-09",3,"Dienstag","Herbst",10,3,15.125,"Brise","Trocken",FALSE,FALSE,TRUE,"moderat"
"781",781,1810103,"2018-10-10",3,"Mittwoch","Herbst",10,0,17.1,"Brise","Trocken",FALSE,FALSE,TRUE,"moderat"
"782",782,1810113,"2018-10-11",3,"Donnerstag","Herbst",10,0,19.633333,"Brise","Trocken",FALSE,FALSE,TRUE,"moderat"
"783",783,1810123,"2018-10-12",3,"Freitag","Herbst",10,0,21.4125,"Brise","Trocken",FALSE,FALSE,TRUE,"sommerlich"
"784",784,1810133,"2018-10-13",3,"Samstag","Herbst",10,6,17.175,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"785",785,1810143,"2018-10-14",3,"Sonntag","Herbst",10,5,11.1625,"Wind","RegenGewitter",FALSE,FALSE,TRUE,"moderat"
"786",786,1810153,"2018-10-15",3,"Montag","Herbst",10,0,20.7875,"Brise","Trocken",FALSE,FALSE,TRUE,"moderat"
"787",787,1810163,"2018-10-16",3,"Dienstag","Herbst",10,7,19.0625,"Brise","Trocken",FALSE,FALSE,TRUE,"moderat"
"788",788,1810173,"2018-10-17",3,"Mittwoch","Herbst",10,2,20.8375,"Brise","Trocken",FALSE,FALSE,TRUE,"moderat"
"789",789,1810183,"2018-10-18",3,"Donnerstag","Herbst",10,1,12.816666,"Wind","Trocken",FALSE,FALSE,TRUE,"moderat"
"790",790,1810193,"2018-10-19",3,"Freitag","Herbst",10,3,10.925,"Brise","Trocken",FALSE,FALSE,TRUE,"kalt"
"791",791,1810203,"2018-10-20",3,"Samstag","Herbst",10,7,7.6875,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"792",792,1810213,"2018-10-21",3,"Sonntag","Herbst",10,6,13.1625,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"793",793,1810223,"2018-10-22",3,"Montag","Herbst",10,2,11.1,"Wind","Trocken",FALSE,FALSE,FALSE,"moderat"
"794",794,1810233,"2018-10-23",3,"Dienstag","Herbst",10,7,11.925,"Sturm","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"795",795,1810243,"2018-10-24",3,"Mittwoch","Herbst",10,4,10.357142,"Wind","Trocken",FALSE,FALSE,FALSE,"kalt"
"796",796,1810253,"2018-10-25",3,"Donnerstag","Herbst",10,6,11.125,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"moderat"
"797",797,1810263,"2018-10-26",3,"Freitag","Herbst",10,7,10.325,"Brise","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"798",798,1810273,"2018-10-27",3,"Samstag","Herbst",10,7,5.8375,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"799",799,1810283,"2018-10-28",3,"Sonntag","Herbst",10,2,5.5875,"Wind","Trocken",FALSE,FALSE,FALSE,"kalt"
"800",800,1810293,"2018-10-29",3,"Montag","Herbst",10,7,7.3625,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"801",801,1810303,"2018-10-30",3,"Dienstag","Herbst",10,7,10.6375,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"802",802,1811013,"2018-11-01",3,"Donnerstag","Herbst",11,5,11.725,"Brise","Trocken",FALSE,FALSE,FALSE,"moderat"
"803",803,1811023,"2018-11-02",3,"Freitag","Herbst",11,6,10.675,"Wind","RegenGewitter",FALSE,FALSE,FALSE,"kalt"
"804",804,1811033,"2018-11-03",3,"Samstag","Herbst",11,0,8.7,"Brise","Trocken",FALSE,FALSE,FALSE,"kalt"
"805",805,1811043,"2018-11-04",3,"Sonntag","Herbst",11,8,8.225,"Brise","Trocken",FALSE,FALSE,FALSE,"kalt"
